gene_name,difference,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,GO,p.value,product
LOC111108398,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111111776,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111111941,2,5,7,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 11
LOC111112168,1,2,3,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111112379,1,0,1,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111112757,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111113184,1,1,2,GO:0014841,0.00218,protein draper-like
LOC111113192,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 6
LOC111114709,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111115447,1,0,1,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 11
LOC111115547,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 11
LOC111116558,1,0,1,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111116561,1,0,1,GO:0014841,0.00218,protein draper-like
LOC111116890,3,2,5,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 6
LOC111116931,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111117139,1,2,3,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111117346,1,0,1,GO:0014841,0.00218,protein draper-like
LOC111117400,1,2,3,GO:0014841,0.00218,protein draper-like
LOC111117635,1,1,2,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111117755,3,3,6,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111125923,1,1,2,GO:0014841,0.00218,uncharacterized LOC111125923
LOC111126409,2,2,4,GO:0014841,0.00218,multiple epidermal growth factor-like domains protein 10
LOC111133506,3,2,5,GO:0014841,0.00218,uncharacterized LOC111133506
LOC111133875,1,1,2,GO:0014841,0.00218,uncharacterized LOC111133875
NA,NA,NA,NA,GO:0032879,0.00218,NA
LOC111100336,1,4,5,GO:0006910,0.00220,tubby-related protein 3-like
LOC111100481,2,3,5,GO:0006910,0.00220,tubby-related protein 3-like
LOC111114933,1,1,2,GO:0006910,0.00220,uncharacterized LOC111114933
LOC111133855,1,1,2,GO:0006910,0.00220,layilin-like
LOC111101006,1,3,4,GO:0046580,0.00229,uncharacterized LOC111101006
LOC111112810,1,4,5,GO:0046580,0.00229,uncharacterized LOC111112810
LOC111123312,1,1,2,GO:0046580,0.00229,target of rapamycin complex 2 subunit MAPKAP1-like
LOC111133049,2,2,4,GO:0046580,0.00229,mitofusin-2-like
LOC111137127,2,3,5,GO:0046580,0.00229,uncharacterized LOC111137127
LOC111102723,1,1,2,GO:0060221,0.00229,uncharacterized LOC111102723
LOC111135579,1,1,2,GO:0060221,0.00229,uncharacterized LOC111135579
LOC111100557,1,4,5,GO:0001778,0.00229,synaptotagmin-7-like
LOC111101166,1,4,5,GO:0001778,0.00229,synaptotagmin-7-like
LOC111135911,1,11,12,GO:0001778,0.00229,myoferlin-like
LOC111100465,1,7,8,GO:0016545,0.00229,5-hydroxytryptamine receptor 1A-like
LOC111110367,1,1,2,GO:0016545,0.00229,melanocortin receptor 5-like
LOC111129055,2,7,9,GO:0032957,0.00229,inositol-trisphosphate 3-kinase B-like
LOC111130239,1,1,2,GO:0032957,0.00229,inositol-tetrakisphosphate 1-kinase-like
NA,NA,NA,NA,GO:0048065,0.00229,NA
LOC111104117,2,1,3,GO:0048505,0.00229,paired box protein Pax-6-like
LOC111110798,1,2,3,GO:0048505,0.00229,paired box protein Pax-6-like
LOC111135994,1,2,3,GO:0048505,0.00229,glycerophosphodiester phosphodiesterase domain-containing protein 5-like
LOC111103234,2,2,4,GO:0042327,0.00230,ubiquinone biosynthesis protein COQ9
LOC111103518,1,2,3,GO:0042327,0.00230,ubiquinone biosynthesis protein COQ9
LOC111103658,1,4,5,GO:0001568,0.00234,uncharacterized LOC111103658
LOC111104558,1,1,2,GO:0001568,0.00234,cell death abnormality protein 1-like
LOC111109695,1,0,1,GO:0001568,0.00234,uncharacterized LOC111109695
LOC111115765,1,1,2,GO:0001568,0.00234,multiple epidermal growth factor-like domains protein 10
LOC111126543,1,2,3,GO:0001568,0.00234,krev interaction trapped protein 1-like
LOC111128548,1,4,5,GO:0001568,0.00234,myocyte-specific enhancer factor 2C-like
LOC111129303,1,1,2,GO:0001568,0.00234,uncharacterized LOC111129303
LOC111100408,1,4,5,GO:0007249,0.00249,baculoviral IAP repeat-containing protein 2-like
LOC111101018,2,1,3,GO:0007249,0.00249,baculoviral IAP repeat-containing protein 3-like
LOC111110400,1,0,1,GO:0007249,0.00249,uncharacterized LOC111110400
LOC111135002,1,7,8,GO:0007249,0.00249,NF-kappa-B inhibitor-interacting Ras-like protein 1
LOC111115064,1,2,3,GO:0048193,0.00253,ras-related protein Rab-31-like
LOC111100557,1,4,5,GO:0006909,0.00261,synaptotagmin-7-like
LOC111101166,1,4,5,GO:0006909,0.00261,synaptotagmin-7-like
LOC111101500,1,0,1,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111102026,1,0,1,GO:0006909,0.00261,uncharacterized LOC111102026
LOC111102569,1,1,2,GO:0006909,0.00261,uncharacterized LOC111102569
LOC111103570,1,2,3,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111108398,1,1,2,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111109585,1,2,3,GO:0006909,0.00261,uncharacterized LOC111109585
LOC111111134,1,1,2,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111111671,1,1,2,GO:0006909,0.00261,calpain-1 catalytic subunit-like
LOC111111941,2,5,7,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 11
LOC111112330,1,3,4,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111112379,1,0,1,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111112757,1,1,2,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111114709,1,1,2,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111114721,1,3,4,GO:0006909,0.00261,transformation/transcription domain-associated protein-like
LOC111115000,1,1,2,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 11
LOC111115412,1,1,2,GO:0006909,0.00261,uncharacterized LOC111115412
LOC111115447,1,0,1,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 11
LOC111115585,1,1,2,GO:0006909,0.00261,protein draper-like
LOC111116561,1,0,1,GO:0006909,0.00261,protein draper-like
LOC111116890,3,2,5,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 6
LOC111117346,1,0,1,GO:0006909,0.00261,protein draper-like
LOC111117400,1,2,3,GO:0006909,0.00261,protein draper-like
LOC111117755,3,3,6,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111117803,1,3,4,GO:0006909,0.00261,transformation/transcription domain-associated protein-like
LOC111124854,5,1,6,GO:0006909,0.00261,uncharacterized LOC111124854
LOC111125923,1,1,2,GO:0006909,0.00261,uncharacterized LOC111125923
LOC111126409,2,2,4,GO:0006909,0.00261,multiple epidermal growth factor-like domains protein 10
LOC111127906,1,6,7,GO:0006909,0.00261,unconventional myosin-VIIb-like
LOC111133506,3,2,5,GO:0006909,0.00261,uncharacterized LOC111133506
LOC111133875,1,1,2,GO:0006909,0.00261,uncharacterized LOC111133875
LOC111134674,1,1,2,GO:0006909,0.00261,sodium-dependent serotonin transporter-like
LOC111136972,2,1,3,GO:0006909,0.00261,run domain Beclin-1-interacting and cysteine-rich domain-containing protein-like
LOC111104190,2,7,9,GO:0048259,0.00263,SH3 domain-containing kinase-binding protein 1-like
LOC111128401,1,1,2,GO:0048259,0.00263,neurogenic locus notch homolog protein 1-like
LOC111129303,1,1,2,GO:0048259,0.00263,uncharacterized LOC111129303
LOC111133144,1,5,6,GO:0040012,0.00264,kinesin-like protein unc-104
NA,NA,NA,NA,GO:0033002,0.00274,NA
LOC111119848,1,3,4,GO:0035239,0.00276,uncharacterized LOC111119848
NA,NA,NA,NA,GO:0140694,0.00282,NA
LOC111124854,5,1,6,GO:0035282,0.00296,uncharacterized LOC111124854
LOC111134043,2,3,5,GO:0035282,0.00296,ephrin type-B receptor 1-B-like
NA,NA,NA,NA,GO:0034114,0.00300,NA
NA,NA,NA,NA,GO:1902533,0.00301,NA
NA,NA,NA,NA,GO:0061351,0.00317,NA
NA,NA,NA,NA,GO:0002544,0.00317,NA
LOC111112620,1,15,16,GO:0034116,0.00317,centrosome and spindle pole-associated protein 1-like
LOC111124026,1,8,9,GO:0034116,0.00317,teneurin-m-like
LOC111126810,1,8,9,GO:0034116,0.00317,teneurin-m-like
LOC111134988,1,1,2,GO:0034116,0.00317,uncharacterized LOC111134988
LOC111136382,1,5,6,GO:0034116,0.00317,uncharacterized LOC111136382
LOC111137282,1,1,2,GO:0050655,0.00317,apolipoprotein L3-like
NA,NA,NA,NA,GO:0048583,0.00317,NA
NA,NA,NA,NA,GO:0018193,0.00319,NA
NA,NA,NA,NA,GO:0051058,0.00320,NA
LOC111102721,2,0,2,GO:0006941,0.00325,uncharacterized LOC111102721
LOC111124002,1,6,7,GO:0006941,0.00325,titin homolog
LOC111125330,4,8,12,GO:0006941,0.00325,hemicentin-1-like
LOC111125463,6,11,17,GO:0006941,0.00325,hemicentin-1-like
LOC111125634,1,3,4,GO:0006941,0.00325,titin-like
LOC111132924,2,6,8,GO:0006941,0.00325,muscle M-line assembly protein unc-89-like
LOC111138335,1,1,2,GO:0006941,0.00325,uncharacterized LOC111138335
NA,NA,NA,NA,GO:0032271,0.00325,NA
NA,NA,NA,NA,GO:0051050,0.00329,NA
LOC111103996,1,3,4,GO:0001944,0.00340,uncharacterized LOC111103996
LOC111104023,1,1,2,GO:0001944,0.00340,uncharacterized LOC111104023
LOC111124602,3,0,3,GO:0001944,0.00340,uncharacterized LOC111124602
LOC111112126,2,3,5,GO:0051641,0.00341,unconventional myosin-Id-like
NA,NA,NA,NA,GO:0051703,0.00355,NA
LOC111099040,3,13,16,GO:0045860,0.00367,lymphocyte cytosolic protein 2-like
LOC111106389,1,2,3,GO:0045860,0.00367,very low-density lipoprotein receptor-like
LOC111118188,1,1,2,GO:0045860,0.00367,monocyte to macrophage differentiation factor 2-like
LOC111126673,1,4,5,GO:0045860,0.00367,neurabin-1-like
LOC111127107,1,4,5,GO:0045860,0.00367,neurabin-1-like
LOC111133239,1,4,5,GO:0045860,0.00367,calcium/calmodulin-dependent protein kinase kinase 1-like
LOC111102721,2,0,2,GO:0002576,0.00379,uncharacterized LOC111102721
LOC111111664,1,0,1,GO:0002576,0.00379,complement C1q tumor necrosis factor-related protein 2-like
LOC111112605,4,15,19,GO:0002576,0.00379,talin-1-like
LOC111119231,1,6,7,GO:0002576,0.00379,protein FAM49B-like
LOC111123575,1,7,8,GO:0002576,0.00379,CD109 antigen-like
LOC111124002,1,6,7,GO:0002576,0.00379,titin homolog
LOC111125330,4,8,12,GO:0002576,0.00379,hemicentin-1-like
LOC111125463,6,11,17,GO:0002576,0.00379,hemicentin-1-like
LOC111125634,1,3,4,GO:0002576,0.00379,titin-like
LOC111126421,2,3,5,GO:0002576,0.00379,tetraspanin-9-like
LOC111131839,1,1,2,GO:0002576,0.00379,mucin-5AC-like
LOC111132924,2,6,8,GO:0002576,0.00379,muscle M-line assembly protein unc-89-like
LOC111133801,1,1,2,GO:0002576,0.00379,CD109 antigen-like
LOC111102721,2,0,2,GO:0006936,0.00380,uncharacterized LOC111102721
LOC111107443,2,7,9,GO:0006936,0.00380,sarcolemmal membrane-associated protein-like
LOC111107731,1,8,9,GO:0006936,0.00380,sarcolemmal membrane-associated protein-like
LOC111112605,4,15,19,GO:0006936,0.00380,talin-1-like
LOC111123549,1,1,2,GO:0006936,0.00380,uncharacterized LOC111123549
LOC111124002,1,6,7,GO:0006936,0.00380,titin homolog
LOC111125330,4,8,12,GO:0006936,0.00380,hemicentin-1-like
LOC111125463,6,11,17,GO:0006936,0.00380,hemicentin-1-like
LOC111125634,1,3,4,GO:0006936,0.00380,titin-like
LOC111126221,1,1,2,GO:0006936,0.00380,glycine receptor subunit alpha-1-like
LOC111132924,2,6,8,GO:0006936,0.00380,muscle M-line assembly protein unc-89-like
LOC111102256,1,0,1,GO:0007160,0.00381,uncharacterized LOC111102256
LOC111102342,1,1,2,GO:0007160,0.00381,uncharacterized LOC111102342
LOC111104412,1,0,1,GO:0007160,0.00381,scavenger receptor class F member 1-like
LOC111104731,1,0,1,GO:0007160,0.00381,uncharacterized LOC111104731
LOC111105237,1,2,3,GO:0007160,0.00381,multiple epidermal growth factor-like domains protein 10
LOC111106764,1,1,2,GO:0007160,0.00381,uncharacterized LOC111106764
LOC111108169,1,2,3,GO:0007160,0.00381,uncharacterized LOC111108169
LOC111108443,1,2,3,GO:0007160,0.00381,fibrillin-1-like
LOC111110218,1,1,2,GO:0007160,0.00381,latent-transforming growth factor beta-binding protein 1-like
LOC111111487,1,9,10,GO:0007160,0.00381,integrin alpha-2-like
LOC111121865,1,1,2,GO:0007160,0.00381,fibrillin-2-like
LOC111123571,1,2,3,GO:0007160,0.00381,uncharacterized LOC111123571
LOC111123636,1,1,2,GO:0007160,0.00381,uncharacterized LOC111123636
LOC111125156,1,1,2,GO:0007160,0.00381,zinc metalloproteinase-disintegrin-like atrase-A
LOC111126421,2,3,5,GO:0007160,0.00381,tetraspanin-9-like
LOC111128506,1,0,1,GO:0007160,0.00381,fibropellin-3-like
LOC111128999,1,1,2,GO:0007160,0.00381,uncharacterized LOC111128999
LOC111130577,1,1,2,GO:0007160,0.00381,mammalian ependymin-related protein 1-like
LOC111132115,2,4,6,GO:0007160,0.00381,loricrin-like
LOC111133103,1,1,2,GO:0007160,0.00381,uncharacterized LOC111133103
LOC111134790,2,11,13,GO:0007160,0.00381,loricrin-like
LOC111136382,1,5,6,GO:0007160,0.00381,uncharacterized LOC111136382
LOC111109829,1,1,2,GO:0016339,0.00383,protocadherin Fat 3-like
LOC111114913,3,3,6,GO:0016339,0.00383,catenin delta-2-like
LOC111116519,1,6,7,GO:0016339,0.00383,catenin delta-2-like
LOC111118035,1,1,2,GO:0016339,0.00383,cadherin-23-like
LOC111119848,1,3,4,GO:0016339,0.00383,uncharacterized LOC111119848
LOC111124871,1,2,3,GO:0016339,0.00383,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111125084,1,3,4,GO:0016339,0.00383,fibroblast growth factor receptor 2-like
LOC111135562,1,1,2,GO:0016339,0.00383,uncharacterized LOC111135562
LOC111135617,1,1,2,GO:0016339,0.00383,uncharacterized LOC111135617
NA,NA,NA,NA,GO:0140895,0.00383,NA
LOC111101185,1,3,4,GO:0060307,0.00384,phytochrome-interacting ankyrin-repeat protein 2-like
LOC111109202,1,0,1,GO:0060307,0.00384,uncharacterized LOC111109202
LOC111110046,1,0,1,GO:0060307,0.00384,uncharacterized LOC111110046
LOC111114644,1,2,3,GO:0060307,0.00384,potassium voltage-gated channel subfamily H member 6-like
LOC111123414,1,1,2,GO:0060307,0.00384,carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein-like
LOC111126023,1,2,3,GO:0060307,0.00384,ankyrin-2-like
NA,NA,NA,NA,GO:0099622,0.00384,NA
NA,NA,NA,NA,GO:0099623,0.00384,NA
NA,NA,NA,NA,GO:0099625,0.00384,NA
NA,NA,NA,NA,GO:1902692,0.00384,NA
NA,NA,NA,NA,GO:0051258,0.00391,NA
LOC111112605,4,15,19,GO:0007044,0.00395,talin-1-like
LOC111123636,1,1,2,GO:0007044,0.00395,uncharacterized LOC111123636
NA,NA,NA,NA,GO:0150115,0.00395,NA
NA,NA,NA,NA,GO:0006029,0.00398,NA
LOC111126541,1,1,2,GO:0007167,0.00417,uncharacterized LOC111126541
LOC111099870,1,7,8,GO:0030155,0.00424,protein phosphatase 1 regulatory subunit 12A-like
LOC111099980,4,8,12,GO:0030155,0.00424,protein phosphatase 1 regulatory subunit 12A-like
LOC111101276,1,2,3,GO:0030155,0.00424,uncharacterized LOC111101276
LOC111109630,1,1,2,GO:0030155,0.00424,uncharacterized LOC111109630
LOC111117070,2,2,4,GO:0030155,0.00424,uncharacterized LOC111117070
LOC111122350,3,3,6,GO:0030155,0.00424,laminin subunit alpha-2-like
LOC111100288,2,2,4,GO:0007605,0.00427,unconventional myosin-VI-like
LOC111100336,1,4,5,GO:0007605,0.00427,tubby-related protein 3-like
LOC111100344,1,2,3,GO:0007605,0.00427,unconventional myosin-VI-like
LOC111100481,2,3,5,GO:0007605,0.00427,tubby-related protein 3-like
LOC111102446,1,2,3,GO:0007605,0.00427,uncharacterized LOC111102446
LOC111104591,1,2,3,GO:0007605,0.00427,sine oculis-binding protein homolog
LOC111107064,1,7,8,GO:0007605,0.00427,tyrosine-protein phosphatase non-receptor type 13-like
LOC111109829,1,1,2,GO:0007605,0.00427,protocadherin Fat 3-like
LOC111115453,1,1,2,GO:0007605,0.00427,uncharacterized LOC111115453
LOC111118026,2,4,6,GO:0007605,0.00427,unconventional myosin-XV-like
LOC111118035,1,1,2,GO:0007605,0.00427,cadherin-23-like
LOC111118407,1,8,9,GO:0007605,0.00427,unconventional myosin-XV-like
LOC111118925,1,3,4,GO:0007605,0.00427,unconventional myosin-VIIa-like
LOC111122852,2,2,4,GO:0007605,0.00427,lipoxygenase homology domain-containing protein 1-like
LOC111122940,2,7,9,GO:0007605,0.00427,rho family-interacting cell polarization regulator 2-like
LOC111123497,1,3,4,GO:0007605,0.00427,solute carrier family 26 member 10-like
LOC111130409,2,8,10,GO:0007605,0.00427,homer protein homolog 2-like
LOC111130918,1,7,8,GO:0007605,0.00427,homer protein homolog 2-like
LOC111134367,1,3,4,GO:0007605,0.00427,uncharacterized LOC111134367
LOC111135355,1,2,3,GO:0007605,0.00427,trichohyalin-like
LOC111136638,1,5,6,GO:0007605,0.00427,echinoderm microtubule-associated protein-like 1
LOC111100100,1,1,2,GO:0006888,0.00436,uncharacterized LOC111100100
LOC111100144,2,1,3,GO:0006888,0.00436,uncharacterized LOC111100144
LOC111100564,1,1,2,GO:0006888,0.00436,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111101098,1,0,1,GO:0006888,0.00436,uncharacterized LOC111101098
LOC111101185,1,3,4,GO:0006888,0.00436,phytochrome-interacting ankyrin-repeat protein 2-like
LOC111101858,1,0,1,GO:0006888,0.00436,ankyrin-1-like
LOC111102281,1,0,1,GO:0006888,0.00436,receptor-interacting serine/threonine-protein kinase 4-like
LOC111103219,1,0,1,GO:0006888,0.00436,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like
LOC111104885,1,0,1,GO:0006888,0.00436,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111105480,2,1,3,GO:0006888,0.00436,uncharacterized LOC111105480
LOC111105763,2,1,3,GO:0006888,0.00436,conserved oligomeric Golgi complex subunit 5-like
LOC111106044,1,1,2,GO:0006888,0.00436,conserved oligomeric Golgi complex subunit 6-like
LOC111110046,1,0,1,GO:0006888,0.00436,uncharacterized LOC111110046
LOC111110817,2,1,3,GO:0006888,0.00436,ankyrin repeat domain-containing protein 17-like
LOC111112744,2,4,6,GO:0006888,0.00436,interferon alpha-inducible protein 27-like protein 2B
LOC111113056,1,3,4,GO:0006888,0.00436,uncharacterized LOC111113056
LOC111113858,1,0,1,GO:0006888,0.00436,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111116128,1,2,3,GO:0006888,0.00436,ankyrin-1-like
LOC111120467,1,2,3,GO:0006888,0.00436,protein transport protein Sec24C-like
LOC111121359,1,1,2,GO:0006888,0.00436,uncharacterized LOC111121359
LOC111121659,1,1,2,GO:0006888,0.00436,conserved oligomeric Golgi complex subunit 3-like
LOC111123617,1,2,3,GO:0006888,0.00436,trafficking protein particle complex subunit 2-like
LOC111125336,2,4,6,GO:0006888,0.00436,uncharacterized LOC111125336
LOC111125994,2,1,3,GO:0006888,0.00436,uncharacterized LOC111125994
LOC111126023,1,2,3,GO:0006888,0.00436,ankyrin-2-like
LOC111129348,1,4,5,GO:0006888,0.00436,melanoma inhibitory activity protein 2-like
LOC111133218,1,5,6,GO:0006888,0.00436,uncharacterized LOC111133218
LOC111133302,1,2,3,GO:0006888,0.00436,uncharacterized LOC111133302
LOC111133968,1,0,1,GO:0006888,0.00436,receptor-interacting serine/threonine-protein kinase 4-like
LOC111134349,1,1,2,GO:0006888,0.00436,uncharacterized LOC111134349
LOC111134696,1,3,4,GO:0006888,0.00436,programmed cell death protein 6-like
LOC111135874,1,1,2,GO:0006888,0.00436,uncharacterized LOC111135874
LOC111136801,2,1,3,GO:0006888,0.00436,uncharacterized LOC111136801
LOC111101652,1,3,4,GO:0032956,0.00436,uncharacterized LOC111101652
LOC111106951,1,1,2,GO:0032956,0.00436,serine/threonine-protein kinase PAK 3-like
LOC111107462,2,5,7,GO:0032956,0.00436,protein kinase C delta type-like
LOC111108772,1,3,4,GO:0032956,0.00436,rho-related protein racB-like
LOC111122752,1,6,7,GO:0032956,0.00436,neuronal membrane glycoprotein M6-b-like
LOC111124633,1,7,8,GO:0032956,0.00436,dixin-like
LOC111125450,2,8,10,GO:0032956,0.00436,neuronal membrane glycoprotein M6-a-like
NA,NA,NA,NA,GO:0051293,0.00436,NA
LOC111100408,1,4,5,GO:0060546,0.00438,baculoviral IAP repeat-containing protein 2-like
LOC111100471,1,4,5,GO:0060546,0.00438,baculoviral IAP repeat-containing protein 3-like
